Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|331---Industrias metálicas básicas|3312---Fabricación de productos de hierro y acero,NA,NA,NA,NA,NA,NA,NA,-2.72,2.107,11.687,23.061,-0.563,2.786,6.991,11.302,1.41,5.996,14.802,6.763,6.535,8.507,14.435,18.415,5.313,-5.575,16.17,12.961,8.282,5.666,18.348,20.198,19.157,11.301,13.752,14.942,7.843,-0.993,3.029,-6.04,3.668,3.482,1.31,-9.07,2.467,-3.8,6.179,-3.864,-3.845,-1.724,1.154,-0.257,8.069,3.577,0.475,2.677,2.883,-0.476,-5.028,-1.747,-11.744,-2.65,-2.374,-4.531,-6.52,3.62,-3.888,14.404,-1.797,-2.44,1.145,7.466,3.434,13.414,-2.411,5.484,7.884,5.406,-2.442,2.428,4.821,9.262,-0.095,1.469,3.206,21.689,29.341,11.445,15.935,25.47,20.861,19.699,7.326,0.394,16.86,6.164,3.796,7.755,7.391,-0.635,-6.33,-8.136,-3.193,-3.441,-4.984,-4.579,0.569,8.498,0.834,-8.648,4.358,3.238,0.514,-16.364,-14.938,-3.52,19.861,-15.656,-11.889,-5.276,14.923,14.69,17.556,13.938,14.806,15.74,15.265,4.055,3.511,1.534,-4.263,3.783,3.007,1.113,6.109,10.969,11.612,9.179,8.535,9.582,9.483,-0.186,-4.489,-1.72,3.645,-2.383,-2.153,-0.727,9.888,9.938,1.991,4.818,9.913,7.156,6.555,4.212,5.174,7.229,-1.275,4.692,5.533,3.813,5.971,9.578,4.044,10.48,7.781,6.523,7.474,8.067,7.214,6.254,-2.613,7.632,7.179,4.76,-6.003,-6.058,-8.239,-5.629,-6.031,-6.75,-6.493,-7.926,-13.352,-5.015,-2.516,-10.683,-8.865,-7.394,6.212,-25.264,-5.702,10.363,-9.303,-8.099,-3.596,-1.663,53.922,16.841,-0.292,20.914,19.517,13.986,2.855,-0.833,,,0.948,,
Actividades secundarias|31-33---Industrias manufactureras|331---Industrias metálicas básicas|3313---Industria básica del aluminio,NA,NA,NA,NA,NA,NA,NA,-1.222,-5.669,0.523,-5.433,-3.862,-2.265,-2.85,-18.889,-19.06,-22.253,-8.694,-18.989,-20.211,-18.14,43.904,40.034,34.306,37.563,41.652,38.971,38.689,15.881,28.994,16.333,8.514,23.424,20.923,18.454,15.821,1.627,11.915,5.767,7.287,8.857,8.294,16.885,3.132,4.167,16.419,9.053,7.348,8.963,3.234,10.448,-6.96,-12.823,7.119,2.353,-0.533,-7.123,-20.473,-1.178,-3.084,-14.537,-10.426,-9.203,-4.199,5.236,8.94,3.167,0.677,3.482,3.426,-4.092,3.957,-2.255,-1.876,0.256,-0.641,-0.861,13.853,-3.852,0.217,1.259,3.936,2.629,2.388,0.92,1.445,-6.568,11.549,1.192,-1.472,0.79,11.067,-14.028,-2.498,18.102,-1.968,-2.141,1.752,-9.181,-10.749,7.823,14.099,-9.895,-4.148,-0.076,-14.159,15.762,-1.088,-9.007,-0.659,-0.815,-2.903,-4.596,-15.153,-14.563,-2.336,-10.146,-11.753,-9.504,3.914,12.531,10.272,4.359,8.192,8.925,7.748,3.923,-9.477,-13.852,-1.524,-2.997,-6.868,-5.534,14.994,27.311,33.626,26.832,20.929,25.118,25.564,5.804,4.74,-0.868,4.823,5.264,3.104,3.556,7.662,10.579,20.355,7.547,9.134,12.935,11.502,17.56,15.824,8.751,5.411,16.672,13.813,11.656,3.366,4.728,3.05,11.389,4.058,3.71,5.571,4.506,-2.812,-1.233,2.707,0.766,0.081,0.752,3.247,17.757,14.301,9.285,10.399,11.719,11.084,-4.871,-15.138,-10.851,-14.464,-10.269,-10.47,-11.494,5.034,-27.086,10.07,25.887,-10.937,-3.698,3.632,8.892,71.958,10.661,-0.975,34.563,25.149,17.287,11.512,5.252,,,8.256,,
"Actividades secundarias|31-33---Industrias manufactureras|331---Industrias metálicas básicas|3314---Industrias de metales no ferrosos, excepto aluminio",NA,NA,NA,NA,NA,NA,NA,-0.076,-2.71,2.348,-1.288,-1.425,-0.147,-0.433,-12.333,-11.305,-13.908,-1.497,-11.813,-12.541,-9.795,33.112,25.701,20.485,21.596,29.344,26.316,25.035,-7.609,9.203,9.885,14.384,0.698,3.693,6.515,18.067,6.934,12.712,1.157,12.101,12.312,9.15,0.329,-10.01,-9.837,2.604,-4.956,-6.648,-4.217,-0.76,14.629,5.307,3.342,6.688,6.225,5.414,7.964,-4.351,9.326,4.204,1.56,4.138,4.156,-0.774,-0.368,-0.061,-1.454,-0.575,-0.396,-0.688,-5.336,1.225,-1.857,-2.855,-2.116,-2.026,-2.253,5.395,5.669,0.559,-1.843,5.534,3.792,2.258,-2.684,3.691,-2.75,15.876,0.555,-0.566,3.73,12.498,12.339,11.115,-9.292,12.415,11.983,5.773,-4.811,-6.53,-6.399,0.952,-5.711,-5.938,-4.213,-6.679,-11.703,-8.662,-19.14,-9.287,-9.082,-11.736,-34.043,-30.896,-21.738,-17.556,-32.453,-28.925,-26.177,16.508,14.266,2.033,-7.166,15.349,10.522,5.747,1.723,3.263,7.323,16.659,2.512,4.122,7.093,15.05,0.536,-5.633,-17.009,7.563,3.011,-2.157,-14.63,-7.989,-9.124,-3.052,-11.428,-10.7,-9.025,3.943,7.947,8.569,21.411,5.948,6.791,10.202,0.824,-0.865,10.124,1.009,-0.038,3.284,2.699,5.926,-5.573,-10.025,-8.181,0.107,-3.425,-4.627,-7.188,-7.261,-1.156,1.316,-7.223,-5.253,-3.654,-6.378,3.379,-9.217,-12.444,-1.723,-4.262,-6.356,8.842,2.611,15.517,9.725,5.714,8.864,9.07,-1.405,-8.159,-12.969,3.615,-4.695,-7.516,-4.836,4.648,11.192,9.796,1.376,7.72,8.386,6.548,-0.554,0.564,,,-0.013,,
Actividades secundarias|31-33---Industrias manufactureras|331---Industrias metálicas básicas|3315---Moldeo por fundición de piezas metálicas,NA,NA,NA,NA,NA,NA,NA,-9.836,8.615,10.645,23.435,-0.833,3.037,8.051,5.919,-14.87,-7.151,1.355,-5.192,-5.901,-3.864,18.744,30.889,36.257,28.931,24.573,28.747,28.801,28.664,34.353,14.161,14.084,31.532,24.965,21.74,11.508,0.663,12.793,3.777,5.923,8.295,7.041,0.79,-3.599,-1.34,-13.489,-1.358,-1.352,-4.62,4.415,11.321,-0.206,-4.925,7.719,4.868,2.476,-10.503,-19.925,-19.131,-19.057,-15.161,-16.52,-17.095,-15.448,2.17,-0.346,1.489,-7.228,-4.945,-3.522,6.803,-8.635,-6.475,-2.078,-1.13,-2.989,-2.777,-1.044,11.067,15.168,13.388,4.707,8.213,9.426,11.936,1.869,1.13,4.915,6.865,4.819,4.843,-8.015,-3.213,1.918,5.713,-5.709,-3.084,-0.946,9.298,5.649,4.305,-0.901,7.5,6.344,4.465,-0.464,3.326,-1.538,2.411,1.372,0.339,0.849,-15.058,-28.144,-28.246,-20.132,-21.519,-23.863,-22.93,13.256,50.877,28.9,21.529,30.262,29.815,27.67,10.719,5.403,17.592,8.872,7.936,11.084,10.539,0.522,-0.597,-5.178,-3.678,-0.05,-1.82,-2.271,3.999,2.558,4.316,7.772,3.266,3.616,4.61,11.118,10.243,17.351,12.898,10.677,12.916,12.912,5.346,3.839,-9.383,-3.127,4.588,-0.284,-0.985,-8.183,-10.42,-2.51,4.051,-9.3,-7.148,-4.448,5.491,2.885,-0.023,-1.806,4.205,2.799,1.589,-1.951,-0.081,5.746,1.149,-1.04,1.156,1.154,0.27,-4.889,-7.981,-6.557,-2.267,-4.2,-4.798,-6.273,-31.177,-5.136,0.507,-18.19,-13.949,-10.347,3.799,50.11,14.071,14.283,22.443,19.444,18.002,10.824,17.825,,,14.279,,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos,NA,NA,NA,NA,NA,NA,NA,1.681,13.526,4.779,6.13,7.092,6.322,6.275,-3.542,-26.827,-20.01,-13.818,-14.817,-16.521,-15.858,-3.886,21.566,25.844,17.872,6.7,12.717,14.013,14.292,18.487,9.976,12.231,16.28,14.068,13.591,10.817,3.714,14.234,3.772,7.387,9.704,8.181,7.339,10.954,3.559,6.153,9.025,7.099,6.866,5.919,0.937,6.573,7.211,3.555,4.583,5.226,-5.562,-5.527,-6.557,-9.893,-5.545,-5.897,-6.893,-9.422,1.561,-6.12,-2.375,-4.34,-4.954,-4.332,4.295,-5.879,-1.753,-1.269,-0.703,-1.06,-1.112,3.033,11.333,11.199,9.962,6.898,8.352,8.748,5.544,8.695,4.386,5.441,7.072,6.14,5.966,8.781,9.473,7.991,0.825,9.122,8.736,6.78,0.832,1.082,-1.06,-1.662,0.956,0.272,-0.179,-3.132,5.62,-3.03,2.227,1.196,-0.217,0.345,-14.764,-21.44,-12.426,-5.842,-18.21,-16.33,-13.873,4.619,13.099,13.187,10.154,8.823,10.308,10.268,11.615,4.752,4.433,6.73,8.079,6.807,6.787,2.344,5.649,1.396,-2.835,3.994,3.108,1.588,-10.278,-7.616,-10.198,-8.891,-8.928,-9.354,-9.241,4.693,2.984,7.742,8.989,3.814,5.12,6.07,8.407,5.156,1.311,0.093,6.747,4.895,3.683,-0.26,-0.481,-2.358,3.619,-0.371,-1.025,0.106,2.958,-1.557,-2.797,-8.944,0.69,-0.442,-2.586,-8.937,-0.232,-0.349,3.782,-4.661,-3.294,-1.626,2.723,0.98,4.567,1.477,1.827,2.722,2.413,1.82,-34.396,-2.908,4.112,-16.639,-12.073,-8.086,6.648,60.084,10.495,4.915,28.082,21.624,16.961,1.395,0.74,,,1.067,,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3321---Fabricación de productos metálicos forjados y troquelados,NA,NA,NA,NA,NA,NA,NA,-16.204,-0.088,3.941,-4.109,-7.752,-3.796,-3.885,3.605,-24.994,-30.559,-31.985,-12.639,-19.19,-22.826,-7.77,20.206,17.696,20.25,5.873,9.587,12.257,7.519,-2.856,-4.832,22.902,1.775,-0.454,5.812,3.332,-8.4,12.487,-11.228,-2.868,2.085,-2.064,-10.355,29.991,0.475,-6.59,9.753,6.456,2.771,23.481,-8.519,18.579,16.286,4.591,9.283,11.081,-11.46,-8.509,-5.727,-6.409,-9.937,-8.404,-7.868,15.165,17.768,-4.972,15.463,16.53,8.475,10.383,-3.45,11.868,25.432,-6.862,4.669,11.483,6.244,18.231,-4.094,-4.06,4.606,5.583,2.023,2.67,-9.671,4.626,7.803,14.859,-2.314,1.199,4.683,16.329,6.857,-3.188,-6.664,11.109,5.821,2.326,-1.642,-3.205,-0.018,-4.76,-2.471,-1.641,-2.437,11.653,6.089,13.511,4.84,8.726,10.372,8.993,-18.504,-23.677,-26.103,-21.546,-21.159,-22.908,-22.581,-7.366,15.325,17.075,14.023,3.91,8.374,9.746,24.683,9.559,14.988,12.161,16.342,15.846,14.916,0.393,1.645,-11.304,-14.735,1.043,-3.446,-6.227,0.405,0.001,-3.041,8.702,0.193,-0.887,1.261,-0.986,11.297,15.405,20.484,5.419,8.682,11.52,17.122,-0.556,-9.411,-0.709,7.39,1.56,0.971,-7.372,-9.855,-0.357,1.423,-8.637,-6.075,-4.159,12.404,9.556,4.189,-0.819,10.971,8.745,6.159,-10.699,-0.651,9.389,0.056,-5.71,-0.96,-0.703,1.502,-10.596,-5.254,-9.269,-4.828,-4.976,-6.069,2.359,-36.563,-4.443,0.889,-16.771,-12.5,-9.209,-3.169,66.34,17.983,38.742,22.871,21.022,25.862,28.55,26.986,,,27.756,,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3322---Fabricación de herramientas de mano sin motor y utensilios de cocina metálicos,NA,NA,NA,NA,NA,NA,NA,-10.146,9.704,6.941,10.446,-0.735,1.467,3.578,6.912,-29.738,-20.923,-15.5,-12.291,-14.9,-15.051,3.945,42.112,40.866,30.941,19.965,25.836,27.109,29.846,41.439,37.971,27.244,35.611,36.353,34.013,22.14,10.718,25.058,27.542,16.217,19.03,21.106,4.48,16.068,31.625,23.232,10.205,17.366,18.873,14.986,8.809,-7.513,-11.106,11.772,4.541,0.375,-7.101,-7.816,-5.064,-7.966,-7.463,-6.668,-6.974,-11.9,-5.585,-13.079,-13.356,-8.713,-10.186,-10.926,-9.416,-13.046,-17.802,-11.792,-11.31,-13.43,-13.058,0.186,7.888,10.721,11.096,4.127,6.172,7.306,3.201,0.819,-1.181,-1.583,1.938,0.93,0.33,19.446,8.173,22.528,18.592,13.535,16.382,16.899,-9.776,-9.209,-3.233,-2.084,-9.493,-7.406,-6.144,-6.261,9.393,-10.793,-22.196,1.584,-2.727,-7.546,-12.543,-30.636,-10.375,-7.041,-22.308,-18.496,-16.11,1.246,21.659,19.195,34.655,11.082,13.932,18.715,20.527,19.564,1.372,-10.298,20.019,13.167,7.024,-7.021,-20.671,-6.755,34.196,-14.197,-11.748,-1.666,28.339,64.777,62.956,29.855,46.05,51.93,45.319,23.693,-5.673,-12.77,-12.056,7.589,-0.005,-3.23,2.909,6.118,-1.851,-1.712,4.452,2.401,1.4,-10.069,-5.202,-1.901,0.381,-7.692,-5.886,-4.408,-5.985,-8.052,-7.245,-6.591,-7.022,-7.095,-6.97,-2.869,-0.294,-11.665,-12.436,-1.592,-4.862,-6.744,-2.527,-1.733,0.856,-0.667,-2.128,-1.229,-1.098,4.682,0.411,24.353,45.456,2.527,9.243,17.731,49.837,60.733,38.406,18.497,55.222,49.331,40.403,4.33,-5.103,,,-0.497,,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3323---Fabricación de estructuras metálicas y productos de herrería,NA,NA,NA,NA,NA,NA,NA,12.462,15.795,1.921,4.114,13.886,9.853,8.446,-16.096,-37.562,-26.933,-19.106,-25.418,-25.892,-24.294,-12.738,14.907,23.057,14.974,-2.688,5.249,7.696,15.679,19.197,5.862,6.46,17.189,13.106,11.321,4.531,5.348,16.928,-1.795,4.888,8.95,6.19,16.707,5.588,-7.632,-0.536,11.831,4.784,3.52,-1.683,-7.24,9.155,15.002,-3.984,0.21,3.586,-3.232,-1.083,-0.522,-7.875,-2.373,-1.729,-3.287,-8.59,5.678,-7.793,4.666,-2.807,-4.562,-2.334,7.158,-4.237,3.116,-0.43,2.136,2.469,1.719,2.346,8.813,7.699,10.537,5.018,5.935,7.101,2.858,12.4,2.044,-0.689,6.943,5.239,3.69,7.52,15.236,11.404,-3.935,10.992,11.131,7.359,0.936,8.084,1.549,0.32,4.275,3.354,2.674,-6.947,5.496,-5.865,12.698,-0.921,-2.564,0.777,-15.551,-25.14,-11.174,-9.483,-20.495,-17.503,-15.54,1.43,9.489,6.143,2.943,5.342,5.619,4.917,11.532,0.848,0.126,10.248,6.141,4.052,5.646,-4.186,3.161,-5.532,-17.226,-0.663,-2.291,-6.302,-29.267,-27.103,-29.235,-23.769,-28.19,-28.527,-27.398,9.602,7.243,13.816,12.231,8.41,10.139,10.661,7.766,6.694,-1.022,2.328,7.23,4.502,3.952,4.092,-2.78,-2.012,6.581,0.673,-0.168,1.511,2.493,-3.291,-16.09,-25.345,-0.286,-5.143,-10.419,-26.094,-11.964,-3.426,13.094,-19.51,-15.137,-8.993,20.908,29.718,41.852,19.957,25.398,30.489,27.64,11.771,-53.339,-13.748,-9.091,-22.555,-19.593,-16.924,-6.607,87.947,-2.703,-2.067,23.427,14,9.531,-9.099,-3.849,,,-6.559,,
"Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3324---Fabricación de calderas, tanques y envases metálicos",NA,NA,NA,NA,NA,NA,NA,-1.218,5.659,11.008,-2.725,2.065,4.642,2.831,23.642,-11.097,7.18,12.075,6.474,6.69,7.942,-9.73,15.729,16.305,10.271,0.776,5.545,6.686,-0.235,12.547,4.21,13.863,5.822,5.276,7.419,31.38,22.942,46.215,26.18,27.128,33.523,31.58,17.54,32.564,26.684,34.98,24.863,25.531,27.928,17.176,-2.95,-2.721,4.985,6.762,3.251,3.715,-10.739,-10.654,-17.183,-20.873,-10.699,-12.961,-15.104,-38.866,-29.676,-33.37,-39.32,-34.541,-34.152,-35.457,-2.144,-12.344,-8.368,-4.352,-7.301,-7.659,-6.874,-2.364,6.78,7.694,2.334,2.008,3.903,3.52,3.84,7.213,7.856,5.585,5.528,6.332,6.152,20.107,14.516,7.193,11.023,17.264,13.735,13.085,2.086,-2.265,-2.226,-2.081,-0.074,-0.785,-1.09,-10.935,6.958,3.287,-1.63,-2.245,-0.445,-0.721,-4.898,-16.066,-16.918,-6.47,-10.832,-12.887,-11.405,-10.238,0.62,10.656,12.943,-4.807,0.172,3.285,20.206,14.203,9.494,3.931,17.032,14.351,11.573,6.419,-0.507,1.029,3.722,2.846,2.227,2.598,-4.862,4.784,-1.849,-5.665,-0.048,-0.654,-1.912,-2.605,-1.237,10.417,13.904,-1.889,2.203,5.028,10.95,0.567,0.136,0.367,5.482,3.561,2.725,2.404,2.848,0.941,-5.574,2.627,2.041,0.093,-10.391,-13.563,-12.601,-11.638,-11.988,-12.198,-12.063,1.541,12.746,9.899,11.568,7.079,8.043,8.898,-0.116,-5.017,-1.34,-1.163,-2.666,-2.205,-1.946,-3.232,-16.618,-6.829,-1.736,-10.03,-8.906,-7.111,0.342,26.403,3.451,1.884,12.607,9.32,7.35,6.644,-2.703,,,1.706,,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3325---Fabricación de herrajes y cerraduras,NA,NA,NA,NA,NA,NA,NA,-7.967,11.771,15.077,25.869,-1.044,3.363,9.428,29.772,6.583,5.115,-1.577,20.586,15.877,10.466,-1.042,1.658,-2.68,-4.221,-0.096,-0.809,-1.752,-3.85,2.782,2.713,8.169,-1.487,-0.349,1.944,4.812,2.311,12.994,6.582,3.882,6.426,6.471,3.244,15.421,5.685,-0.634,7.703,7.105,4.891,9.394,9.843,12.361,10.322,9.57,10.387,10.369,-0.337,0.76,0.292,0.49,0.095,0.153,0.245,-0.532,4.815,0.644,-1.714,1.585,1.305,0.485,4.354,-3.481,-1.413,4.256,1.153,0.393,1.419,-4.247,-1.866,13.185,1.414,-3.319,1.482,1.463,-8.657,12.32,6.87,-7.637,-0.357,1.988,-0.638,21.153,34.572,18.932,2.288,27.138,24.348,18.753,-11.525,-3.531,-4.712,-7.252,-7.751,-6.763,-6.87,-6.116,-3.093,-6.867,10.09,-4.624,-5.369,-2.006,-19.586,-24.708,-19.834,-20.297,-22.155,-21.396,-21.128,-10.493,-2.46,-3.026,-4.742,-6.595,-5.405,-5.241,6.618,-0.853,2.486,16.591,2.833,2.714,6.16,8.552,24.136,20.275,11.691,16.165,17.567,15.965,9.772,8.394,3.101,4.289,9.053,6.975,6.27,9.452,7.074,17.405,12.337,8.218,11.309,11.574,24.732,19.775,15.961,21.52,22.187,19.978,20.378,20.482,6.789,-0.953,5.612,13.591,8.604,7.82,3.339,6.673,-2.898,-9.881,4.916,2.472,-0.697,-10.01,3.368,6.07,7.218,-3.575,-0.717,1.131,-3.785,-7.734,-1.203,-5.195,-5.821,-4.359,-4.565,0.795,-47.353,0.004,8.284,-23.529,-15.832,-9.918,3.685,81.824,-7.083,-7.951,30.862,16.117,9.021,-10.813,-5.839,,,-8.409,,
"Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3326---Fabricación de alambre, productos de alambre y resortes",NA,NA,NA,NA,NA,NA,NA,-3.698,16.153,11.918,18.156,6.112,7.936,10.392,3.964,-28.047,-22.342,-8.883,-13.352,-16.28,-14.377,7.295,33.315,34.216,15.127,18.983,23.585,21.27,4.446,14.145,9.644,3.335,9.328,9.431,7.847,0.868,-3.678,-1.04,5.158,-1.521,-1.363,0.26,8.092,8.158,9.412,5.244,8.126,8.55,7.687,5.056,2.178,1.685,-6.129,3.577,2.948,0.631,-8.526,-10.383,-15.457,-13.553,-9.468,-11.434,-11.939,-8.018,3.193,0.257,1.757,-2.389,-1.56,-0.785,4.421,-0.614,0.21,-2.943,1.748,1.257,0.251,-0.786,-9.002,-4.28,2.287,-5.045,-4.804,-3.158,14.062,13.08,22.437,21.793,13.574,16.389,17.713,8.399,9.543,-1.885,-8.239,8.965,5.34,1.897,-3.883,-12.151,-8.442,-5.101,-7.995,-8.134,-7.441,-8.936,7.939,-4.221,-9.411,-0.923,-1.946,-3.694,-13.927,-18.15,1.928,6.512,-16.112,-10.646,-6.867,12.069,14.846,9.241,9.068,13.471,12.009,11.268,7.521,5.314,10.832,12.704,6.393,7.89,9.078,4.242,7.693,2.702,1.514,5.987,4.85,3.999,0.549,1.171,-0.849,-0.615,0.869,0.286,0.062,0.39,1.361,5.898,6.419,0.89,2.57,3.522,10.001,3.388,7.009,-0.335,6.577,6.727,4.931,-6.563,2.697,-3.536,1.201,-1.912,-2.476,-1.588,2.706,-9.754,-6.577,-7.109,-3.846,-4.784,-5.361,-0.79,4.315,-1.212,-3.557,1.73,0.739,-0.308,-17.545,-23.291,-20.863,-12.315,-20.453,-20.589,-18.638,5.522,-19.361,13.122,19.532,-6.622,-0.122,4.872,10.926,51.284,16.639,8.83,27.936,23.723,19.41,6.269,-1.425,,,2.434,,
Actividades secundarias|31-33---Industrias manufactureras|332---Fabricación de productos metálicos|3327---Maquinado de piezas metálicas y fabricación de tornillos,NA,NA,NA,NA,NA,NA,NA,-11.46,9.788,-2.427,1.082,-0.137,-1.022,-0.507,3.98,-15.104,-21.212,-10.147,-7.2,-12.539,-11.944,4.189,16.498,24.365,23.596,10.786,15.447,17.515,26.095,30.65,31.016,25.69,28.662,29.533,28.507,17.558,2.797,-1.113,-2.241,9.111,5.287,3.322,-10.441,-4.974,-3.629,-3.861,-7.493,-6.136,-5.574,1.376,8.649,15.031,4.72,5.404,8.876,7.831,-0.558,-7.277,-13.844,-12.179,-4.394,-7.995,-9.016,-7.832,5.182,5.021,6.811,-0.626,1.389,2.667,-5.196,-12.148,-9.363,-3.138,-9.27,-9.304,-7.792,28.106,36.644,38.048,32.387,32.951,34.834,34.203,46.534,42.915,39.347,34.41,44.423,42.504,40.447,-3.641,-4.1,0.158,5.73,-3.906,-2.403,-0.425,5.308,-2.196,-4.638,-1.81,0.986,-1.148,-1.319,29.269,12.689,5.808,14.684,20.02,14.818,14.783,-12.149,-25.138,-35.695,-25.014,-18.952,-24.6,-24.706,-4.535,14.937,45.973,31.599,4.885,16.707,20.514,13.328,11.913,12.025,4.179,12.578,12.379,10.09,14.645,7.893,1.68,-3.019,11.087,7.712,4.877,-5.784,-2.327,-7.09,-7.806,-4.014,-5.056,-5.728,-7.466,-8.017,-3.147,-6.052,-7.753,-6.227,-6.185,4.871,-0.064,-1.461,-2.617,2.308,1.018,0.148,-6.451,4.661,-4.926,0.24,-0.814,-2.187,-1.622,4.104,-4.728,5.079,1.51,-0.624,1.227,1.294,-2.562,10.731,7.062,9.633,4.26,5.204,6.256,11.413,-1.181,0.529,-11.724,4.548,3.171,-0.48,-14.978,-27.921,-15.385,0.04,-21.646,-19.555,-15.295,3.69,27.051,19.383,9.494,14.762,16.386,14.616,9.348,8.716,,,9.016,,
